ID,Sentiment
15540,Positive
8916,Positive
21834,Positive
11603,Positive
1317,Positive
20945,Positive
13950,Positive
1724,Positive
11050,Positive
639,Positive
10588,Positive
9052,Positive
4339,Positive
17578,Positive
14641,Positive
1324,Positive
2297,Positive
21502,Positive
2994,Positive
5078,Positive
2755,Positive
10373,Positive
22581,Positive
2986,Negative
22016,Positive
18650,Positive
7959,Positive
21560,Positive
3158,Positive
9610,Positive
9193,Positive
1118,Positive
13089,Positive
15760,Positive
18467,Positive
20155,Positive
9773,Negative
4101,Positive
2620,Positive
16734,Positive
19738,Positive
7601,Positive
17548,Positive
10925,Positive
11000,Positive
20562,Positive
18645,Positive
10216,Positive
17611,Positive
9432,Negative
15623,Negative
4257,Positive
11099,Positive
9909,Positive
12205,Positive
11112,Negative
19044,Positive
17178,Positive
13636,Positive
11093,Negative
22816,Positive
6251,Positive
7755,Negative
13701,Positive
17515,Positive
10005,Positive
9173,Positive
4226,Positive
12268,Positive
4503,Positive
3185,Positive
18438,Positive
11266,Positive
6130,Negative
16539,Positive
22927,Positive
3228,Positive
9301,Negative
8789,Positive
21524,Positive
19814,Positive
23434,Positive
5804,Positive
18163,Positive
21964,Positive
15487,Positive
13587,Positive
7312,Positive
19452,Positive
19020,Positive
5821,Positive
11312,Positive
18842,Positive
17325,Negative
12353,Negative
20203,Negative
1277,Positive
8003,Positive
1435,Positive
13557,Positive
5306,Negative
20070,Positive
8095,Positive
1791,Positive
7034,Positive
3736,Positive
4884,Positive
12225,Positive
9545,Negative
17410,Positive
18763,Positive
9398,Negative
14750,Positive
3194,Positive
14050,Positive
11700,Positive
14961,Positive
17192,Positive
6298,Negative
21883,Positive
20281,Positive
22810,Negative
9730,Positive
11206,Negative
9931,Positive
8611,Positive
7560,Positive
2756,Positive
22857,Positive
3371,Positive
844,Positive
19787,Positive
16602,Positive
12269,Positive
19361,Positive
12021,Positive
22503,Positive
18802,Positive
22890,Positive
17257,Positive
16625,Negative
1497,Positive
6891,Positive
18409,Positive
15045,Positive
11919,Positive
9126,Positive
7076,Positive
14614,Positive
7928,Negative
13528,Positive
19348,Positive
8762,Positive
21750,Positive
1337,Positive
987,Positive
18973,Positive
12617,Positive
17647,Negative
21198,Positive
2293,Positive
15953,Positive
327,Positive
16420,Positive
8695,Negative
5441,Positive
23439,Positive
16066,Positive
20847,Positive
15041,Positive
7460,Positive
3008,Positive
9474,Positive
4925,Positive
22402,Positive
3421,Positive
11468,Positive
11668,Positive
12019,Positive
17772,Positive
21759,Positive
1867,Positive
1487,Positive
6139,Positive
10404,Negative
13230,Positive
16476,Negative
3751,Positive
18188,Positive
23404,Positive
22823,Positive
700,Positive
7093,Positive
7476,Positive
8409,Positive
21865,Positive
15438,Positive
16519,Positive
5921,Positive
9962,Positive
10538,Positive
14028,Positive
21991,Positive
2723,Positive
16864,Positive
14536,Positive
1049,Positive
13967,Positive
4802,Negative
19359,Positive
1473,Positive
21433,Positive
8329,Positive
128,Positive
18074,Positive
21971,Positive
9648,Positive
23313,Positive
13650,Positive
4105,Positive
11951,Positive
319,Positive
9779,Positive
543,Positive
19178,Negative
629,Positive
14939,Negative
19325,Positive
17738,Positive
23389,Negative
4211,Positive
282,Positive
20549,Negative
3319,Positive
620,Positive
6274,Positive
7287,Positive
4839,Positive
12272,Positive
20705,Positive
14433,Positive
11862,Positive
13857,Positive
7877,Positive
7580,Positive
10560,Positive
20270,Positive
22644,Positive
5643,Positive
19430,Positive
21945,Positive
20343,Negative
5506,Positive
6953,Positive
22756,Positive
491,Positive
11524,Positive
10676,Positive
2924,Positive
11458,Positive
16725,Positive
17220,Positive
13703,Positive
22125,Negative
22288,Positive
5766,Positive
16136,Positive
13958,Negative
1240,Negative
18383,Positive
23112,Positive
10171,Positive
14372,Positive
22916,Positive
21421,Positive
17601,Positive
18229,Negative
2990,Negative
2094,Positive
12143,Positive
22638,Positive
12073,Positive
16439,Positive
13380,Positive
13508,Positive
13267,Positive
20413,Positive
3518,Negative
220,Positive
11231,Positive
5983,Positive
10235,Positive
3324,Positive
9180,Negative
2630,Positive
15220,Positive
7289,Positive
14016,Positive
11145,Positive
15892,Positive
12209,Positive
22554,Positive
6091,Positive
23212,Positive
16837,Positive
17438,Positive
6736,Positive
1237,Positive
321,Positive
21847,Negative
18381,Positive
21518,Positive
19784,Positive
7956,Positive
21639,Positive
13311,Positive
3160,Positive
5771,Positive
18597,Negative
16223,Positive
9333,Positive
13110,Positive
6469,Positive
260,Positive
22033,Negative
19756,Negative
21939,Positive
14850,Positive
20851,Positive
14312,Positive
19305,Positive
23196,Negative
119,Positive
9485,Positive
1617,Positive
22548,Positive
4229,Negative
3583,Positive
309,Positive
13630,Positive
4905,Positive
19998,Positive
10746,Positive
1836,Positive
22216,Positive
9788,Positive
5298,Positive
19402,Positive
17023,Positive
7391,Positive
23412,Positive
8380,Positive
12067,Positive
2120,Positive
17221,Positive
2846,Positive
18087,Positive
13093,Positive
22980,Positive
16586,Positive
19816,Positive
23034,Positive
1041,Positive
12113,Positive
17910,Positive
5552,Positive
722,Positive
77,Negative
4946,Positive
17214,Positive
10564,Positive
6882,Positive
4167,Positive
8467,Positive
13501,Negative
14685,Positive
16615,Positive
23400,Positive
19507,Positive
391,Positive
6370,Positive
22467,Negative
5931,Positive
10656,Positive
13992,Positive
11848,Positive
9724,Positive
20104,Positive
958,Positive
867,Positive
4406,Positive
9686,Negative
16714,Positive
10486,Positive
16848,Positive
13396,Negative
19219,Positive
15086,Positive
11731,Positive
11535,Positive
4024,Positive
1183,Positive
6928,Positive
16950,Positive
13860,Positive
8116,Positive
4272,Positive
21815,Positive
22066,Positive
2420,Positive
8019,Positive
4479,Positive
2412,Positive
7318,Positive
15559,Positive
19549,Positive
2321,Positive
18157,Positive
11656,Positive
1849,Positive
12252,Positive
4431,Positive
10011,Positive
13799,Positive
8986,Positive
17360,Positive
5488,Positive
17159,Positive
14128,Negative
8745,Positive
18171,Positive
4631,Positive
19226,Positive
9255,Positive
2349,Positive
5302,Negative
15261,Positive
19683,Positive
2782,Positive
19253,Positive
9682,Positive
2149,Negative
17242,Positive
18127,Positive
12091,Positive
11894,Negative
1389,Positive
16561,Positive
11865,Negative
1857,Negative
14576,Positive
19258,Positive
15723,Positive
16105,Positive
11612,Positive
12841,Positive
15510,Positive
19688,Positive
2092,Positive
4837,Negative
1620,Positive
7710,Positive
23200,Positive
12742,Positive
4795,Positive
3571,Positive
7743,Positive
6375,Positive
8287,Positive
667,Positive
7136,Positive
13757,Negative
2245,Positive
10914,Positive
13784,Positive
2722,Positive
5598,Positive
12725,Negative
8785,Negative
14382,Negative
15878,Positive
9447,Positive
4822,Positive
19750,Positive
7091,Positive
18413,Negative
3581,Positive
22843,Positive
2951,Positive
17618,Positive
7617,Positive
12002,Positive
20497,Positive
13638,Positive
11583,Positive
1538,Positive
18468,Positive
22333,Positive
18365,Positive
7208,Positive
12532,Positive
1490,Positive
7265,Positive
7932,Positive
17792,Positive
8773,Positive
2465,Positive
21270,Positive
17912,Positive
15329,Positive
3056,Positive
15491,Positive
18710,Positive
101,Positive
17272,Positive
1442,Positive
8154,Positive
10976,Positive
18815,Positive
3460,Positive
16179,Negative
6705,Positive
6487,Positive
7787,Positive
2903,Positive
9249,Positive
2438,Positive
13599,Positive
15154,Positive
17020,Negative
1212,Positive
20826,Negative
13709,Positive
10473,Positive
14359,Positive
9857,Negative
10169,Positive
9581,Positive
60,Positive
6267,Positive
6440,Positive
17303,Positive
19535,Positive
14738,Negative
15587,Negative
14090,Positive
11825,Positive
13010,Positive
5407,Positive
21493,Positive
20289,Negative
5334,Positive
9695,Positive
15267,Positive
41,Positive
9196,Positive
9642,Negative
12850,Positive
4497,Positive
21256,Positive
7595,Positive
9206,Negative
6449,Positive
9812,Positive
17037,Positive
17166,Positive
15742,Positive
7792,Positive
7407,Positive
18649,Positive
13375,Positive
3415,Positive
21812,Positive
20874,Negative
8550,Positive
12769,Positive
1408,Positive
3546,Positive
8737,Positive
23337,Positive
6746,Positive
9183,Positive
23166,Positive
7436,Positive
14112,Positive
13177,Positive
10087,Positive
20223,Positive
3350,Positive
11713,Positive
8322,Positive
5416,Positive
18404,Positive
4227,Positive
18668,Positive
5204,Positive
16070,Positive
22187,Positive
12985,Negative
4534,Positive
22228,Positive
15550,Positive
14594,Negative
15339,Positive
16082,Positive
21267,Positive
10065,Positive
6116,Positive
17173,Positive
16342,Positive
11294,Positive
13415,Negative
4487,Positive
16509,Positive
18976,Positive
12853,Positive
20163,Negative
4076,Positive
19952,Positive
8744,Positive
20303,Positive
23040,Positive
6667,Positive
21520,Positive
10409,Negative
13892,Positive
10310,Positive
7420,Positive
10920,Positive
7189,Positive
19620,Positive
12092,Positive
21227,Positive
10694,Positive
11846,Positive
231,Positive
1249,Positive
17258,Positive
13635,Positive
12365,Positive
11392,Positive
12873,Positive
22380,Positive
10907,Positive
6527,Positive
13319,Negative
15771,Positive
5601,Positive
5373,Positive
1634,Positive
7077,Positive
21217,Positive
22042,Positive
7330,Positive
8929,Positive
18167,Positive
6338,Positive
12780,Positive
14635,Positive
4805,Positive
8278,Positive
3693,Positive
12368,Positive
21708,Positive
8269,Negative
8040,Positive
17031,Positive
11671,Negative
12088,Positive
17539,Positive
13227,Positive
15290,Positive
16659,Positive
2103,Positive
18840,Positive
15566,Positive
2344,Positive
5177,Positive
21254,Positive
9817,Positive
13691,Positive
16009,Positive
12551,Positive
5197,Positive
18219,Positive
11129,Positive
8646,Positive
17898,Positive
21311,Negative
16568,Negative
16085,Positive
12420,Positive
9814,Positive
9630,Positive
3040,Positive
22318,Negative
18824,Positive
19327,Positive
5342,Positive
8283,Positive
16673,Positive
9661,Positive
19352,Positive
3722,Positive
3482,Positive
18143,Positive
6765,Positive
15135,Positive
8855,Positive
17823,Positive
996,Positive
19251,Positive
3322,Positive
4147,Positive
3632,Positive
11138,Negative
2106,Negative
15693,Positive
387,Positive
9570,Positive
761,Positive
6858,Positive
17424,Positive
7905,Positive
3246,Positive
4997,Positive
8939,Positive
9836,Positive
4988,Positive
6751,Positive
10498,Negative
4531,Positive
18852,Positive
12473,Positive
13425,Positive
15949,Positive
21291,Positive
23046,Positive
3928,Positive
10006,Positive
4878,Positive
23419,Positive
2044,Positive
14171,Positive
379,Positive
18951,Positive
11627,Positive
13586,Negative
19075,Positive
16570,Positive
1587,Positive
23215,Positive
1216,Positive
14832,Positive
15548,Positive
12312,Positive
21634,Positive
11797,Positive
12216,Positive
13021,Positive
16853,Positive
11858,Positive
15637,Positive
7623,Positive
7550,Positive
13774,Positive
13352,Positive
12581,Positive
2452,Positive
11425,Positive
10674,Positive
15942,Negative
8009,Positive
16919,Positive
1397,Positive
5490,Positive
11064,Positive
5782,Positive
22441,Positive
19963,Positive
7085,Positive
5929,Positive
13962,Positive
219,Positive
15072,Positive
5767,Positive
14207,Positive
7322,Positive
6040,Positive
1639,Positive
20297,Positive
19193,Positive
6327,Positive
8300,Positive
12243,Positive
15380,Positive
19637,Negative
22446,Negative
22752,Negative
11149,Positive
3445,Positive
7347,Positive
17238,Positive
7278,Positive
21199,Positive
12810,Positive
21787,Positive
16079,Negative
7461,Positive
20060,Negative
22094,Positive
9079,Positive
759,Positive
22627,Positive
17949,Positive
5603,Positive
23314,Positive
22759,Positive
11355,Positive
19627,Positive
16704,Positive
4205,Positive
2055,Positive
9521,Positive
6898,Positive
19955,Positive
22984,Positive
8723,Positive
18164,Positive
7981,Positive
5168,Negative
7781,Positive
22509,Positive
3005,Negative
1994,Positive
7561,Positive
22458,Positive
13849,Positive
16128,Positive
15801,Positive
15580,Positive
20024,Positive
6557,Positive
19238,Positive
5661,Positive
9660,Positive
20325,Positive
5963,Positive
11553,Negative
12502,Positive
18322,Positive
5939,Positive
5303,Positive
10067,Positive
9513,Positive
773,Negative
11178,Positive
22901,Positive
4077,Positive
9191,Positive
14370,Positive
13847,Positive
274,Positive
9296,Negative
18259,Positive
11463,Positive
15958,Positive
5894,Positive
11859,Positive
14492,Positive
13064,Positive
16052,Positive
7252,Positive
6547,Positive
14175,Positive
13221,Positive
15583,Positive
12114,Negative
9197,Negative
14933,Positive
4132,Positive
8463,Positive
13682,Positive
10562,Positive
17720,Positive
20381,Positive
12040,Positive
11810,Positive
21963,Negative
13843,Positive
5252,Positive
3425,Positive
10948,Positive
10711,Positive
2575,Positive
16200,Positive
6876,Positive
16280,Positive
11706,Positive
1508,Positive
20697,Positive
20633,Positive
10168,Positive
3116,Positive
15984,Negative
14508,Positive
10963,Positive
19895,Negative
3760,Negative
6926,Negative
12048,Positive
11876,Negative
10350,Positive
19853,Positive
1276,Positive
3423,Positive
2020,Positive
16266,Positive
161,Negative
20750,Negative
8055,Positive
18703,Positive
18847,Negative
10368,Positive
12500,Positive
8357,Negative
13696,Positive
21350,Positive
13346,Positive
18980,Positive
4221,Positive
21100,Positive
14607,Positive
6386,Positive
7763,Positive
8721,Negative
3112,Positive
10765,Positive
21033,Positive
21568,Positive
17629,Positive
5105,Positive
7023,Positive
17756,Positive
5433,Positive
22814,Positive
16248,Positive
4939,Positive
11817,Positive
14751,Positive
10014,Positive
6684,Positive
6250,Positive
17213,Positive
18290,Positive
18202,Positive
9355,Positive
19186,Positive
9744,Negative
21780,Positive
14459,Positive
20936,Positive
20674,Positive
2532,Positive
6016,Positive
17815,Positive
22677,Positive
4290,Negative
1715,Positive
19992,Positive
15969,Positive
4114,Positive
13618,Positive
17970,Positive
3308,Positive
16480,Positive
10167,Positive
6059,Negative
599,Positive
16954,Negative
7554,Negative
22569,Positive
21680,Positive
6184,Positive
22876,Positive
12578,Positive
1794,Positive
17960,Positive
20763,Positive
6025,Positive
5005,Negative
6811,Positive
15020,Positive
999,Positive
8607,Positive
9699,Positive
22327,Positive
23332,Positive
21983,Positive
17761,Positive
18522,Positive
4307,Positive
6679,Positive
113,Positive
22266,Positive
19268,Positive
15997,Positive
4358,Positive
22093,Positive
21257,Positive
18333,Positive
4774,Positive
8627,Negative
7834,Positive
12275,Positive
17304,Positive
11652,Positive
13957,Positive
21395,Positive
19310,Positive
10462,Negative
2985,Positive
6872,Positive
554,Positive
6812,Positive
18098,Positive
15186,Positive
15667,Positive
9177,Positive
19644,Positive
5592,Positive
17983,Positive
13260,Positive
13032,Positive
4625,Positive
1941,Positive
11836,Positive
5508,Positive
7825,Positive
13689,Positive
20394,Positive
1298,Positive
9035,Positive
11966,Positive
11686,Positive
9415,Positive
2312,Negative
21762,Positive
8338,Negative
14499,Positive
15445,Positive
4224,Positive
5660,Positive
16654,Positive
20706,Positive
4178,Positive
18045,Positive
12321,Positive
10398,Positive
17425,Positive
2027,Positive
20613,Positive
20459,Negative
1443,Positive
13308,Positive
1350,Positive
21851,Positive
20677,Positive
9804,Positive
11975,Positive
19543,Positive
22088,Positive
10910,Positive
9086,Positive
5571,Positive
3757,Positive
651,Positive
21803,Negative
20489,Positive
16666,Positive
407,Positive
782,Negative
7389,Positive
236,Positive
17595,Positive
8701,Negative
15616,Positive
9929,Positive
16008,Negative
18346,Negative
5864,Positive
7450,Positive
20983,Positive
5205,Positive
3193,Positive
7584,Positive
17886,Positive
15310,Positive
13215,Positive
4572,Positive
19612,Positive
22206,Positive
18240,Negative
20131,Positive
12233,Positive
8731,Positive
17924,Positive
19902,Positive
3349,Positive
21001,Positive
3573,Positive
19420,Positive
3093,Positive
2249,Negative
1826,Positive
17055,Positive
14198,Positive
523,Negative
14889,Positive
3504,Positive
7162,Positive
2680,Positive
5874,Positive
2196,Positive
21855,Positive
3252,Positive
13321,Positive
6242,Positive
14134,Positive
20240,Negative
21773,Positive
8466,Positive
11674,Positive
6584,Positive
8075,Positive
1956,Positive
20761,Positive
15721,Negative
7907,Positive
9143,Negative
10229,Positive
18066,Positive
2940,Positive
15659,Positive
9638,Positive
21496,Positive
7711,Positive
21068,Positive
18366,Positive
7817,Negative
18566,Positive
9368,Positive
6362,Positive
16946,Positive
414,Positive
17666,Positive
1507,Positive
567,Positive
14416,Positive
354,Positive
11199,Positive
17154,Positive
17775,Positive
15744,Positive
2714,Positive
21476,Positive
5710,Positive
17934,Negative
17093,Positive
20333,Positive
4846,Positive
21435,Negative
851,Positive
5618,Positive
21706,Positive
472,Positive
2721,Positive
19208,Positive
14121,Positive
6759,Positive
481,Positive
5247,Negative
19995,Positive
14479,Positive
5700,Positive
1115,Positive
20605,Positive
2470,Positive
16718,Positive
1989,Positive
6983,Positive
8097,Positive
10606,Negative
21825,Positive
22099,Positive
8880,Positive
793,Negative
8189,Positive
3532,Positive
13818,Positive
7631,Positive
1080,Positive
18918,Positive
8159,Positive
6166,Positive
17207,Positive
9460,Positive
18954,Positive
2363,Positive
6334,Positive
16441,Positive
16400,Negative
13815,Positive
15317,Positive
692,Negative
1926,Negative
11141,Positive
21295,Positive
6775,Positive
1742,Positive
21088,Positive
6196,Positive
273,Positive
6728,Positive
14566,Positive
15539,Positive
16992,Negative
17270,Positive
8478,Positive
14846,Positive
13743,Positive
15346,Positive
15114,Positive
1355,Negative
9237,Positive
14998,Positive
23211,Positive
22450,Negative
13298,Positive
585,Positive
21182,Positive
8420,Positive
21969,Positive
180,Positive
43,Positive
9681,Positive
17419,Positive
11428,Positive
12702,Positive
2962,Positive
11461,Positive
5467,Negative
21363,Positive
22198,Negative
15168,Positive
20123,Positive
22381,Positive
13165,Positive
8138,Negative
12956,Negative
4353,Positive
16684,Positive
4185,Positive
4283,Positive
18730,Positive
23319,Positive
1988,Positive
20105,Positive
3023,Positive
6863,Positive
14684,Positive
14167,Positive
17926,Positive
4152,Positive
2089,Positive
23258,Positive
5728,Positive
2234,Positive
3647,Positive
10256,Positive
19137,Negative
2957,Positive
10248,Positive
37,Positive
15117,Positive
8198,Positive
5274,Positive
20667,Positive
11156,Positive
7859,Positive
19685,Negative
14111,Positive
17217,Positive
14206,Positive
6641,Positive
2843,Positive
21858,Positive
10577,Positive
4204,Positive
22910,Positive
8748,Positive
18983,Positive
16051,Positive
8349,Positive
2487,Positive
15827,Negative
19930,Positive
5901,Positive
11554,Positive
23132,Positive
6446,Positive
5084,Positive
23454,Positive
3095,Positive
10215,Positive
17743,Positive
1010,Positive
5353,Positive
11387,Positive
22728,Positive
4054,Positive
12884,Positive
10144,Positive
660,Positive
20116,Positive
4453,Negative
541,Positive
16263,Positive
19539,Positive
3585,Positive
9253,Positive
10502,Negative
12345,Positive
11290,Negative
5582,Positive
9257,Positive
3003,Positive
5980,Positive
3268,Positive
20188,Negative
10780,Positive
16963,Positive
22230,Negative
19237,Positive
21147,Positive
14557,Positive
16479,Negative
17229,Positive
3657,Positive
11007,Positive
14791,Negative
20630,Positive
8126,Positive
19425,Positive
12093,Positive
7339,Positive
21774,Positive
3499,Positive
10347,Positive
14809,Positive
22047,Positive
10830,Positive
10883,Positive
10286,Positive
17890,Positive
16364,Positive
7967,Positive
14106,Positive
17385,Positive
15568,Negative
16292,Positive
5664,Positive
19357,Positive
7983,Positive
19370,Positive
15459,Positive
15762,Positive
16726,Negative
16603,Positive
15360,Positive
6608,Positive
11225,Positive
4376,Positive
7759,Positive
3564,Positive
12121,Positive
2523,Positive
11509,Positive
17633,Positive
19497,Positive
15505,Positive
10690,Positive
22880,Positive
1506,Positive
5200,Negative
16222,Positive
13911,Positive
20250,Positive
953,Positive
20445,Positive
484,Positive
12692,Positive
13121,Positive
12189,Positive
7860,Positive
21770,Positive
6142,Positive
9391,Positive
15517,Positive
18550,Positive
4538,Positive
11518,Positive
17274,Positive
9462,Positive
22174,Positive
6322,Positive
14129,Positive
23345,Positive
9712,Positive
2175,Positive
6602,Positive
14394,Positive
2207,Positive
18470,Positive
8164,Positive
9883,Positive
16505,Positive
1323,Positive
4271,Positive
20837,Positive
22896,Positive
21832,Negative
8446,Positive
22079,Positive
13751,Positive
3441,Positive
13542,Positive
9708,Positive
17976,Positive
10261,Positive
21849,Positive
18662,Positive
14392,Positive
232,Negative
7651,Positive
3941,Positive
18583,Positive
20534,Negative
19315,Positive
22053,Positive
20714,Positive
6533,Positive
1024,Positive
9076,Negative
22575,Positive
11317,Positive
5563,Negative
20654,Positive
17674,Positive
2340,Positive
9147,Positive
20692,Positive
14509,Positive
297,Positive
306,Positive
6605,Positive
2451,Positive
6760,Positive
21580,Positive
18020,Positive
281,Positive
19883,Positive
7342,Positive
10732,Negative
4141,Positive
7963,Negative
11692,Positive
1499,Positive
15826,Positive
22829,Positive
21830,Positive
13052,Positive
2568,Positive
19195,Positive
17716,Positive
22471,Positive
14968,Positive
12889,Positive
18868,Positive
14186,Positive
22140,Positive
6740,Positive
22922,Positive
22682,Positive
16404,Positive
4040,Positive
8360,Positive
14807,Positive
2869,Positive
7625,Positive
12032,Positive
579,Negative
15061,Negative
1410,Positive
12264,Positive
2292,Positive
18151,Positive
11019,Negative
21239,Positive
5395,Positive
2449,Positive
22571,Positive
11240,Positive
9805,Positive
17513,Positive
9395,Positive
13474,Positive
12433,Positive
20068,Positive
19971,Positive
1529,Positive
21264,Positive
6299,Positive
18557,Positive
1804,Positive
21000,Positive
1099,Negative
18208,Negative
21230,Positive
22400,Negative
19104,Positive
11184,Positive
14426,Positive
3592,Positive
13970,Negative
15398,Positive
4019,Positive
20719,Positive
19109,Positive
4448,Positive
9971,Positive
19380,Positive
2840,Positive
13559,Positive
8746,Positive
22224,Positive
6969,Negative
3570,Positive
12744,Positive
9132,Positive
5726,Positive
16261,Positive
14951,Positive
19706,Positive
21714,Positive
2307,Positive
10787,Positive
14729,Positive
3154,Positive
4910,Positive
784,Positive
3577,Positive
21234,Positive
5608,Positive
2219,Negative
6104,Positive
18419,Positive
15894,Positive
20937,Positive
19590,Positive
20635,Positive
13022,Positive
13580,Positive
19551,Negative
868,Positive
4363,Positive
8202,Positive
6843,Positive
2442,Positive
20045,Positive
4391,Positive
13185,Positive
11634,Positive
8655,Positive
18646,Positive
5405,Positive
13209,Positive
15561,Positive
13987,Positive
17386,Positive
21477,Positive
22221,Negative
1464,Negative
16553,Positive
14897,Positive
16228,Positive
1179,Positive
19811,Positive
12965,Positive
20492,Positive
14201,Negative
1031,Positive
12760,Positive
19676,Positive
12296,Positive
21071,Positive
12077,Positive
17600,Positive
8718,Positive
11388,Positive
19411,Positive
7235,Positive
8067,Positive
21603,Positive
20248,Positive
22668,Positive
15943,Positive
21709,Positive
6952,Negative
2208,Negative
9388,Positive
15999,Positive
17043,Positive
4228,Positive
14177,Positive
4300,Positive
22343,Positive
19567,Positive
19522,Positive
1039,Positive
4737,Positive
18912,Negative
14682,Positive
7801,Positive
17299,Positive
3652,Positive
10237,Positive
15105,Positive
10503,Positive
7840,Positive
11948,Positive
3247,Positive
9246,Positive
1728,Positive
7767,Negative
11974,Positive
10451,Positive
23230,Positive
11344,Negative
2179,Negative
21455,Positive
11030,Positive
9878,Positive
938,Positive
4951,Positive
23465,Positive
4028,Negative
22100,Positive
5512,Positive
4535,Positive
7268,Positive
2615,Positive
5945,Positive
17485,Positive
3814,Positive
3168,Negative
13666,Negative
16370,Positive
12416,Positive
16637,Positive
10296,Positive
10192,Positive
18131,Positive
15108,Positive
13598,Negative
951,Positive
20795,Positive
12770,Positive
10406,Negative
21243,Positive
14232,Positive
11984,Positive
8375,Positive
11717,Positive
11654,Positive
10945,Positive
16777,Positive
3633,Positive
8668,Negative
4264,Positive
22960,Positive
21740,Positive
20177,Positive
9594,Negative
7805,Positive
3254,Positive
15416,Positive
15363,Positive
16155,Positive
1483,Negative
14239,Positive
16014,Negative
17162,Positive
21555,Positive
19910,Positive
19351,Positive
9662,Positive
8197,Positive
798,Positive
11840,Positive
6501,Positive
8621,Positive
9768,Positive
16823,Negative
7434,Negative
21607,Positive
19871,Positive
5757,Positive
2466,Positive
4728,Positive
6342,Positive
1871,Positive
9659,Positive
16914,Positive
19838,Positive
12435,Positive
7733,Positive
21688,Positive
10964,Positive
13013,Positive
15199,Positive
11708,Positive
21868,Positive
5172,Positive
17784,Positive
21457,Positive
10081,Positive
18304,Positive
10616,Positive
4214,Positive
12418,Positive
13017,Positive
5928,Positive
21894,Positive
21559,Positive
7452,Positive
20368,Positive
7562,Positive
18166,Positive
20383,Positive
16498,Positive
9928,Positive
12877,Negative
19288,Negative
15241,Positive
7098,Positive
13713,Positive
15807,Positive
13443,Positive
5715,Positive
2586,Positive
6291,Positive
13250,Positive
17736,Positive
9631,Negative
14064,Positive
4756,Positive
16226,Positive
22490,Positive
15524,Positive
19796,Negative
18500,Positive
7328,Positive
13410,Positive
15822,Positive
6087,Positive
17197,Negative
11884,Positive
7415,Positive
18162,Positive
8052,Positive
13918,Positive
21605,Positive
18270,Positive
301,Positive
21131,Negative
1328,Positive
4322,Positive
21098,Positive
12219,Positive
7027,Negative
8270,Positive
10594,Positive
7254,Negative
9905,Negative
8303,Positive
298,Positive
20942,Negative
13761,Positive
5357,Positive
5337,Positive
13019,Positive
18440,Positive
2059,Positive
16641,Positive
4285,Positive
20258,Positive
17457,Positive
3138,Positive
3725,Positive
23125,Positive
20971,Positive
20870,Positive
12696,Positive
16391,Negative
1976,Positive
9670,Positive
8649,Positive
14338,Positive
18086,Positive
8395,Positive
1379,Positive
8795,Positive
15038,Positive
19232,Positive
5786,Positive
10459,Positive
6780,Positive
3346,Negative
4433,Positive
19050,Positive
5293,Positive
21061,Positive
14836,Negative
4462,Positive
8276,Positive
9327,Positive
2992,Negative
19840,Negative
12177,Positive
15094,Positive
17117,Positive
7874,Positive
12927,Positive
2455,Positive
17626,Negative
18301,Positive
15897,Positive
5616,Positive
22713,Positive
2944,Positive
14253,Positive
18618,Positive
8391,Positive
3045,Positive
5577,Positive
14094,Positive
4304,Positive
1929,Positive
1341,Negative
7728,Positive
10767,Positive
10712,Positive
23333,Positive
6365,Positive
16928,Positive
16247,Negative
16387,Positive
495,Positive
10073,Positive
18631,Positive
12170,Positive
6886,Positive
15240,Positive
4882,Positive
6551,Positive
7988,Positive
16284,Positive
3634,Positive
800,Positive
12587,Positive
14075,Positive
12916,Positive
13699,Positive
21375,Positive
2579,Negative
5814,Positive
22118,Positive
12794,Positive
2730,Positive
23272,Positive
14227,Positive
10709,Positive
17057,Negative
21418,Positive
2522,Positive
7525,Positive
8433,Positive
7666,Positive
19821,Positive
4639,Positive
20049,Positive
6845,Positive
23427,Negative
2833,Positive
9579,Positive
10441,Negative
15804,Positive
5097,Positive
3816,Positive
9426,Positive
1589,Positive
1061,Negative
16610,Positive
16115,Positive
9089,Positive
17635,Positive
13753,Negative
7271,Positive
2377,Positive
6870,Positive
20833,Positive
21873,Positive
345,Positive
4593,Positive
23384,Positive
7657,Positive
22522,Negative
17045,Negative
15331,Positive
16287,Positive
22884,Positive
16139,Positive
9092,Positive
8908,Positive
21249,Positive
974,Positive
1065,Positive
4949,Positive
13235,Positive
23222,Positive
8078,Positive
2240,Positive
2270,Positive
13581,Negative
15686,Positive
8392,Positive
5841,Negative
8850,Negative
18667,Positive
18006,Positive
18189,Negative
14740,Positive
19997,Positive
18292,Positive
21677,Positive
11013,Positive
13649,Positive
22090,Positive
22744,Positive
13963,Positive
5676,Positive
9654,Positive
11599,Positive
12941,Positive
17766,Positive
16890,Positive
14154,Positive
8441,Negative
2712,Positive
19882,Positive
23278,Positive
4536,Positive
6494,Positive
3920,Positive
1515,Negative
13685,Positive
8895,Negative
10325,Positive
22097,Positive
10241,Positive
7488,Positive
6373,Positive
20252,Positive
11006,Positive
12621,Positive
174,Positive
22146,Positive
21808,Positive
10372,Positive
17493,Positive
23062,Positive
9791,Positive
20366,Positive
21928,Negative
12429,Positive
48,Positive
10117,Positive
17931,Positive
3579,Positive
17964,Positive
13218,Positive
6400,Positive
13980,Negative
4579,Positive
9541,Positive
20513,Negative
3916,Positive
4661,Positive
2224,Positive
